Date,average_price,small_hass_volume,large_hass_volume,extra_l_hass_volume,type,yr,region,wk
2015-05-10,0.93,4085858.78,1735132.32,194575.97,conventional,2015,California,19
2015-05-03,0.88,4340117.03,3403145.1,192473.92,conventional,2015,California,18
2015-04-26,1.15,2421009.67,1729486.77,196469.02,conventional,2015,California,17
2015-04-19,1.05,3024466.22,2070974.14,177354.82,conventional,2015,California,16
2015-04-12,1.06,2848184,1988818.23,185198.77,conventional,2015,California,15
2015-04-05,1.12,2754464.87,1886168.89,225396.85,conventional,2015,California,14
2015-03-29,1.1,2609532.63,1869271.31,193577.55,conventional,2015,California,13
2015-03-22,1.06,2348618.25,2314393.94,195791.46,conventional,2015,California,12
2015-03-15,1.06,2962520.41,1737353.95,194761.49,conventional,2015,California,11
2015-03-08,0.96,3484274.6,1649936.05,184720.58,conventional,2015,California,10
2015-03-01,0.84,3516551.29,2460932.41,170580.54,conventional,2015,California,9
2015-02-22,0.96,3210177.22,1933699.49,172675.88,conventional,2015,California,8
2015-02-15,0.96,3315163.6,1620462.13,169907.54,conventional,2015,California,7
2015-02-08,0.91,2908845.38,2200393.89,149458.93,conventional,2015,California,6
2015-02-01,0.85,4794142.14,3460743.8,177145.49,conventional,2015,California,5
2015-01-25,1.06,2380955.61,1827783.28,150535.5,conventional,2015,California,4
2015-01-18,1.02,2780859.66,2108450.36,121614.31,conventional,2015,California,3
2015-01-11,0.92,2889591.29,2485720.1,103573.42,conventional,2015,California,2
2015-01-04,0.93,2843648.26,2267755.26,137479.64,conventional,2015,California,1
2015-12-27,0.96,33070.27,62956.24,23041.69,conventional,2015,Charlotte,52
2015-12-20,0.98,29500.04,55520.58,19842.51,conventional,2015,Charlotte,51
2015-12-13,0.95,31727.46,62544.19,23842.95,conventional,2015,Charlotte,50
2015-12-06,0.99,34117.36,63074.74,28482.72,conventional,2015,Charlotte,49
2015-11-29,0.95,31911.11,53470.54,22685.8,conventional,2015,Charlotte,48
2015-11-22,1,30028.69,53644.97,24221.58,conventional,2015,Charlotte,47
2015-11-15,1.01,28543.88,80244.55,36860.51,conventional,2015,Charlotte,46
2015-11-08,1.03,30860.74,54456.01,49282.25,conventional,2015,Charlotte,45
2015-11-01,1.11,33371.6,47079.68,53968.86,conventional,2015,Charlotte,44
2015-10-25,1.27,23093.86,38356.83,44882.51,conventional,2015,Charlotte,43
2015-10-18,1.26,22805.02,54518.85,44707.32,conventional,2015,Charlotte,42
2015-10-11,1.14,22941.59,45669.33,58989.81,conventional,2015,Charlotte,41
2015-10-04,1.22,23648.94,44671.1,40366.93,conventional,2015,Charlotte,40
2015-09-27,1.09,24397.92,54210.03,58551.64,conventional,2015,Charlotte,39
2015-09-20,1.2,25922.66,46906.06,41261.83,conventional,2015,Charlotte,38
2015-09-13,1.19,30122.92,41616.87,36469.43,conventional,2015,Charlotte,37
2015-09-06,1.01,35126.74,62187.49,64372.34,conventional,2015,Charlotte,36
2015-08-30,1.2,33511.97,41700.97,38130.29,conventional,2015,Charlotte,35
2015-08-23,1.15,32280.63,50475.57,41677.6,conventional,2015,Charlotte,34
2015-08-16,1.24,32128.6,42068.1,41343.26,conventional,2015,Charlotte,33
2015-08-09,1.21,29915.8,43782.95,37614.3,conventional,2015,Charlotte,32
2015-08-02,1.24,30200.32,48686.77,39734.9,conventional,2015,Charlotte,31
2015-07-26,1.23,30901.1,39607.94,39260.71,conventional,2015,Charlotte,30
2015-07-19,1.19,33382.11,49072.16,39515.29,conventional,2015,Charlotte,29
2015-07-12,1.18,23580.7,56317.45,35107.11,conventional,2015,Charlotte,28
2015-07-05,1.18,30803.29,73470.29,40602.17,conventional,2015,Charlotte,27
2015-06-28,1.17,23693.74,58162.31,42044.35,conventional,2015,Charlotte,26
2015-06-21,1.17,30951.17,58913.49,38260.1,conventional,2015,Charlotte,25
2015-06-14,1.15,31247.67,64828.77,41193.22,conventional,2015,Charlotte,24
2015-06-07,1.15,43524.21,45226.73,38578.8,conventional,2015,Charlotte,23
2015-05-31,1.19,45688.14,43259.91,44529.73,conventional,2015,Charlotte,22
2015-05-24,1.2,43628.72,59207.62,46014.43,conventional,2015,Charlotte,21
2015-05-17,1.21,44340.34,46424.29,40248.52,conventional,2015,Charlotte,20
2015-05-10,1.19,47626.37,42863.8,38370.27,conventional,2015,Charlotte,19
2015-05-03,1,50203.31,69446.61,77627.49,conventional,2015,Charlotte,18
2015-04-26,1.2,39481.13,44796.9,37961.14,conventional,2015,Charlotte,17
2015-04-19,1.18,38330.46,41954.32,36041.12,conventional,2015,Charlotte,16
2015-04-12,1.17,48793.38,50390.01,39638.34,conventional,2015,Charlotte,15
2015-04-05,1.19,43112.4,40448.49,36210.12,conventional,2015,Charlotte,14
2015-03-29,1.23,34498.06,50741.07,40688.42,conventional,2015,Charlotte,13
2015-03-22,1.19,41638.46,44726.81,37099.23,conventional,2015,Charlotte,12
2015-03-15,1.19,39138.41,48595.62,43739.93,conventional,2015,Charlotte,11
2015-03-08,1.25,29980.15,39244.64,36249.61,conventional,2015,Charlotte,10
2015-03-01,1.18,45465.24,40006.65,34948.86,conventional,2015,Charlotte,9
2015-02-22,1.08,44679.57,48498.63,61590.31,conventional,2015,Charlotte,8
2015-02-15,1.22,28227.83,38591.73,40430.51,conventional,2015,Charlotte,7
2015-02-08,1.17,31509.41,35566.91,31778.73,conventional,2015,Charlotte,6
2015-02-01,0.98,52915.5,71209.89,80813.88,conventional,2015,Charlotte,5
2015-01-25,1.18,37383.37,44000.75,31576.2,conventional,2015,Charlotte,4
2015-01-18,1.25,26462.87,40475.81,38677.39,conventional,2015,Charlotte,3
2015-01-11,1.26,31586.35,38118.77,40801.77,conventional,2015,Charlotte,2
2015-01-04,1.19,29419.03,47220.75,38568.95,conventional,2015,Charlotte,1
2015-12-27,0.93,42799,445218.79,78378.25,conventional,2015,Chicago,52
2015-12-20,0.91,35724.99,464574.15,96306.3,conventional,2015,Chicago,51
2015-12-13,1.07,40380.09,451470.42,94162.53,conventional,2015,Chicago,50
2015-12-06,1.14,53173.18,455048.11,92888.37,conventional,2015,Chicago,49
2015-11-29,1.11,42851.47,422479.32,74988.97,conventional,2015,Chicago,48
2015-11-22,0.94,34868.5,553545.31,89732.33,conventional,2015,Chicago,47
2015-11-15,1.17,31286.11,441753.6,93857.48,conventional,2015,Chicago,46
2015-11-08,1.01,44528.42,498562.41,101889.32,conventional,2015,Chicago,45
2015-11-01,1,69420.04,562214.56,106536.92,conventional,2015,Chicago,44
2015-10-25,1.12,59161.08,454352.6,108012.41,conventional,2015,Chicago,43
2015-10-18,1.15,25883.13,482992.35,118311.09,conventional,2015,Chicago,42
2015-10-11,1.08,16455.46,503813.92,119996.31,conventional,2015,Chicago,41
2015-10-04,1.18,14268.84,485262.12,105711.4,conventional,2015,Chicago,40
2015-09-27,1.15,16483.95,532028.74,101193.84,conventional,2015,Chicago,39
2015-09-20,1.19,16477.56,534644.45,103103.75,conventional,2015,Chicago,38
2015-09-13,1.19,17172.26,546965.49,128619.66,conventional,2015,Chicago,37
2015-09-06,1.11,17595.54,581941.46,122938.43,conventional,2015,Chicago,36
2015-08-30,1.12,17363.14,570147.23,112344.22,conventional,2015,Chicago,35
2015-08-23,1.2,17595.95,550359.51,103622.38,conventional,2015,Chicago,34
2015-08-16,1.16,19193.94,609692.45,104997.44,conventional,2015,Chicago,33
2015-08-09,1.25,18237.36,526303.06,104796.41,conventional,2015,Chicago,32
2015-08-02,1.27,21607.12,559825.17,97419.33,conventional,2015,Chicago,31
2015-07-26,1.12,26653.29,577460.34,99066.58,conventional,2015,Chicago,30
2015-07-19,1.24,20534.84,560871.56,116910.43,conventional,2015,Chicago,29
2015-07-12,1.26,22933.92,545739.34,109149.46,conventional,2015,Chicago,28
2015-07-05,1.24,28422.72,661207.19,118634.7,conventional,2015,Chicago,27
2015-06-28,1.21,27391.54,524476.99,104595.1,conventional,2015,Chicago,26
2015-06-21,1.24,34715.08,536926.08,122239.65,conventional,2015,Chicago,25
2015-06-14,1.21,55227.59,586037.06,107908.15,conventional,2015,Chicago,24
2015-06-07,1.24,51410.51,544663.98,122929.34,conventional,2015,Chicago,23
2015-05-31,1.26,50563.81,518850.04,132732.66,conventional,2015,Chicago,22
2015-05-24,1.23,57568.25,611797.34,113475.77,conventional,2015,Chicago,21
2015-05-17,1.23,54087.8,569043.02,109205.15,conventional,2015,Chicago,20
2015-05-10,1.23,55587.31,545784.15,141250.98,conventional,2015,Chicago,19
2015-05-03,1.04,64798.64,690167.81,129694.01,conventional,2015,Chicago,18
2015-04-26,1.24,46749.43,543002.3,97410.38,conventional,2015,Chicago,17
2015-04-19,1.24,52850.1,594214.84,93303.25,conventional,2015,Chicago,16
2015-04-12,1.24,45103.98,488323.33,83137.77,conventional,2015,Chicago,15
2015-04-05,1.27,38641.17,530946.92,90801.53,conventional,2015,Chicago,14
2015-03-29,1.22,25629.52,545317.99,84865.54,conventional,2015,Chicago,13
2015-03-22,1.21,29308,596341.85,83937.78,conventional,2015,Chicago,12
2015-03-15,1.09,30100.78,600833.1,98822.1,conventional,2015,Chicago,11
2015-03-08,1.18,27489.32,523118,112934.4,conventional,2015,Chicago,10
2015-03-01,1.09,24137.05,637043.16,111791.06,conventional,2015,Chicago,9
2015-02-22,1.18,39072.26,533387.47,106178.47,conventional,2015,Chicago,8
2015-02-15,1.17,29711.82,488591.6,110446.6,conventional,2015,Chicago,7
2015-02-08,1.13,28216.83,499138.28,119634.41,conventional,2015,Chicago,6
2015-02-01,0.91,50783.91,824745.44,164884.41,conventional,2015,Chicago,5
2015-01-25,1.22,26117.56,488218.44,145882.24,conventional,2015,Chicago,4
2015-01-18,1.14,24917.77,533717.99,140239.95,conventional,2015,Chicago,3
2015-01-11,1.15,31239.94,558487.79,133848.57,conventional,2015,Chicago,2
2015-01-04,1.11,30270.26,550752.19,124506.1,conventional,2015,Chicago,1
2015-12-27,0.87,2633.37,100444.22,9546.88,conventional,2015,CincinnatiDayton,52
2015-12-20,0.85,2732.05,108930.75,7517.01,conventional,2015,CincinnatiDayton,51
2015-12-13,0.79,3802.6,123544.78,4574.03,conventional,2015,CincinnatiDayton,50
2015-12-06,0.83,2914.81,129978.67,15475.56,conventional,2015,CincinnatiDayton,49
2015-11-29,0.88,2399.32,94093.55,5885.57,conventional,2015,CincinnatiDayton,48
2015-11-22,0.89,2565.81,115591.25,9595.72,conventional,2015,CincinnatiDayton,47
2015-11-15,0.88,2680,129291.79,4905.63,conventional,2015,CincinnatiDayton,46
2015-11-08,0.87,2979.02,156267.5,19577.35,conventional,2015,CincinnatiDayton,45
2015-11-01,0.93,2998.18,166867.82,13267.88,conventional,2015,CincinnatiDayton,44
2015-10-25,1.01,2264.65,132625.92,9187.24,conventional,2015,CincinnatiDayton,43
2015-10-18,0.98,2297.3,131737.84,8931.62,conventional,2015,CincinnatiDayton,42
2015-10-11,0.91,2251.48,146962.49,13777.63,conventional,2015,CincinnatiDayton,41
2015-10-04,0.93,2132.57,157237.69,11767.9,conventional,2015,CincinnatiDayton,40
2015-09-27,1.08,2220.62,138937.95,11725.37,conventional,2015,CincinnatiDayton,39
2015-09-20,1.05,3127.8,139042.8,21179.76,conventional,2015,CincinnatiDayton,38
2015-09-13,1.05,2195.13,139863.58,18310.19,conventional,2015,CincinnatiDayton,37
2015-09-06,1.02,2462.55,154106.32,8956.92,conventional,2015,CincinnatiDayton,36
2015-08-30,1.01,2623.58,153832.57,14357.02,conventional,2015,CincinnatiDayton,35
2015-08-23,1.05,2750.77,141969.26,5299.54,conventional,2015,CincinnatiDayton,34
2015-08-16,1.01,2472.69,146747.71,21571.37,conventional,2015,CincinnatiDayton,33
2015-08-09,1.08,2357.57,144957.92,10921.95,conventional,2015,CincinnatiDayton,32
2015-08-02,1.09,2443.41,142847.6,9778.16,conventional,2015,CincinnatiDayton,31
2015-07-26,1.03,2474.11,139527.28,5691.94,conventional,2015,CincinnatiDayton,30
2015-07-19,1.06,3726.35,146965.54,14449.26,conventional,2015,CincinnatiDayton,29
2015-07-12,1.03,3503.25,148642.65,4243.48,conventional,2015,CincinnatiDayton,28
2015-07-05,1.03,3238.38,165479.82,10201.81,conventional,2015,CincinnatiDayton,27
2015-06-28,1.01,3691.48,144983.7,3666.71,conventional,2015,CincinnatiDayton,26
2015-06-21,1.02,3795.3,158957.39,15259.47,conventional,2015,CincinnatiDayton,25
2015-06-14,1.05,6856.14,145975.24,10046.57,conventional,2015,CincinnatiDayton,24
2015-06-07,1.07,10630.01,146360.2,14601.72,conventional,2015,CincinnatiDayton,23
2015-05-31,1.06,10459.41,143893.61,4652.39,conventional,2015,CincinnatiDayton,22
2015-05-24,1.1,10258.51,152036.29,4490.78,conventional,2015,CincinnatiDayton,21
2015-05-17,1.04,10239.98,150323.91,14523.82,conventional,2015,CincinnatiDayton,20
2015-05-10,1.06,11982.39,172173.77,2408.09,conventional,2015,CincinnatiDayton,19
2015-05-03,1.08,11468.92,162213.47,7282.09,conventional,2015,CincinnatiDayton,18
2015-04-26,1.06,8217.17,138764.19,6904.19,conventional,2015,CincinnatiDayton,17
2015-04-19,1.02,8229.4,144900.84,12959.1,conventional,2015,CincinnatiDayton,16
2015-04-12,1.02,11176.67,120830.33,1306.19,conventional,2015,CincinnatiDayton,15
2015-04-05,1.06,7516.57,135093.59,2508.15,conventional,2015,CincinnatiDayton,14
2015-03-29,0.95,3014.53,122178,2448.36,conventional,2015,CincinnatiDayton,13
2015-03-22,0.98,2968.26,137560.99,23368.18,conventional,2015,CincinnatiDayton,12
2015-03-15,0.94,3550.62,131234.14,3387.38,conventional,2015,CincinnatiDayton,11
2015-03-08,0.87,3470.71,147536.24,3678.29,conventional,2015,CincinnatiDayton,10
2015-03-01,0.89,3610.46,157400.74,18680.72,conventional,2015,CincinnatiDayton,9
2015-02-22,0.93,4431.56,134258.95,3240.16,conventional,2015,CincinnatiDayton,8
2015-02-15,0.94,4399.26,122866.03,3067.22,conventional,2015,CincinnatiDayton,7
2015-02-08,0.93,4246.12,140926.77,4185.64,conventional,2015,CincinnatiDayton,6
2015-02-01,0.86,4665.89,224967.68,19442.29,conventional,2015,CincinnatiDayton,5
2015-01-25,0.93,3617.45,162644.69,656.23,conventional,2015,CincinnatiDayton,4
2015-01-18,0.93,3333.29,128858.15,1086.61,conventional,2015,CincinnatiDayton,3
2015-01-11,0.92,3612.86,153100.22,1203.53,conventional,2015,CincinnatiDayton,2
2015-01-04,0.88,3274.3,168764.78,1447.06,conventional,2015,CincinnatiDayton,1
2015-12-27,0.99,41808.54,27120.67,15564.05,conventional,2015,Columbus,52
2015-12-20,1.03,57557.75,23198.49,16370.5,conventional,2015,Columbus,51
2015-12-13,1.03,69742.59,21750.83,12957.84,conventional,2015,Columbus,50
2015-12-06,0.99,60376.23,33565.14,24435.11,conventional,2015,Columbus,49
2015-11-29,1.03,40352.94,22858.09,16653.11,conventional,2015,Columbus,48
2015-11-22,1.04,50334.8,25643.76,20730.65,conventional,2015,Columbus,47
2015-11-15,0.99,52474.75,26705.74,15258.85,conventional,2015,Columbus,46
2015-11-08,0.95,61494.68,35336.71,29583.9,conventional,2015,Columbus,45
2015-11-01,0.99,58162.23,31821.24,23764.43,conventional,2015,Columbus,44
2015-10-25,1.04,59745.47,23351.18,19024.16,conventional,2015,Columbus,43
2015-10-18,0.98,62590.79,33116.75,18606.59,conventional,2015,Columbus,42
2015-10-11,0.9,57480.41,39207.76,24724.8,conventional,2015,Columbus,41
2015-10-04,0.93,53606.35,38396.06,23069.29,conventional,2015,Columbus,40
2015-09-27,1.02,66587.59,33743.19,18527.75,conventional,2015,Columbus,39
2015-09-20,1,86031.9,31599.19,26200.37,conventional,2015,Columbus,38
2015-09-13,1.02,86159.05,31464.67,26703.23,conventional,2015,Columbus,37
2015-09-06,1.04,61052.61,40880.96,20842.4,conventional,2015,Columbus,36
2015-08-30,1.03,64531.04,32172.79,25751.74,conventional,2015,Columbus,35
2015-08-23,1.08,64597.94,29728.3,15723.09,conventional,2015,Columbus,34
2015-08-16,1.03,63291.37,36257.41,32383.88,conventional,2015,Columbus,33
2015-08-09,1,64121.12,52440.39,20857.42,conventional,2015,Columbus,32
2015-08-02,1.05,77973.44,30063.76,17344.74,conventional,2015,Columbus,31
2015-07-26,1.02,91758.41,25540.09,13557.25,conventional,2015,Columbus,30
2015-07-19,1.05,75080.98,33397.18,24209.42,conventional,2015,Columbus,29
2015-07-12,1.04,69964.42,32449.21,16034.68,conventional,2015,Columbus,28
2015-07-05,0.98,79063.5,39343.65,24674.62,conventional,2015,Columbus,27
2015-06-28,0.94,72752.84,38877.79,12796.57,conventional,2015,Columbus,26
2015-06-21,0.99,67311.23,40382.51,24529.19,conventional,2015,Columbus,25
2015-06-14,1.01,83138.56,33535.09,20023.58,conventional,2015,Columbus,24
2015-06-07,1.03,92110.97,33225.37,29167.3,conventional,2015,Columbus,23
2015-05-31,1.1,80729.03,21813.84,13935.13,conventional,2015,Columbus,22
2015-05-24,1.01,85510.9,37314.24,14261.54,conventional,2015,Columbus,21
2015-05-17,1,97341.26,38624.07,22934.89,conventional,2015,Columbus,20
2015-05-10,1.1,97879.64,27581.34,10126.3,conventional,2015,Columbus,19
2015-05-03,0.99,79998.58,53621.15,15882.39,conventional,2015,Columbus,18
2015-04-26,1.02,87214.58,28964.04,16624.25,conventional,2015,Columbus,17
2015-04-19,1,80303.92,40370.03,26369.27,conventional,2015,Columbus,16
2015-04-12,1.07,66513.95,28065.91,9955.72,conventional,2015,Columbus,15
2015-04-05,1.09,67298.39,30313.37,9926.54,conventional,2015,Columbus,14
2015-03-29,0.96,72473.25,25151.42,8711.76,conventional,2015,Columbus,13
2015-03-22,0.94,101143.03,40165.62,24995.65,conventional,2015,Columbus,12
2015-03-15,1.01,90582.35,27040.2,9632.1,conventional,2015,Columbus,11
2015-03-08,0.95,56323.87,37382.46,11404.82,conventional,2015,Columbus,10
2015-03-01,1.03,55610.59,36034.55,25775.13,conventional,2015,Columbus,9
2015-02-22,1.09,56131.64,26134.29,10603.51,conventional,2015,Columbus,8
2015-02-15,1.05,52221.93,20939.99,8939.85,conventional,2015,Columbus,7
2015-02-08,0.96,76792.99,23238.8,7652.85,conventional,2015,Columbus,6
2015-02-01,0.87,111171.46,59739.98,21795.64,conventional,2015,Columbus,5
2015-01-25,1.08,53201.66,32775.08,7822.59,conventional,2015,Columbus,4
2015-01-18,1.02,55532.76,26458.99,7040.95,conventional,2015,Columbus,3
2015-01-11,0.97,64726.71,34844.49,7190.05,conventional,2015,Columbus,2
2015-01-04,0.89,80298.77,51860.47,7609.24,conventional,2015,Columbus,1
2015-12-27,0.8,494425.64,276556.76,84912.97,conventional,2015,DallasFtWorth,52
2015-12-20,0.82,439792.68,257532.45,91158.34,conventional,2015,DallasFtWorth,51
2015-12-13,0.79,476178.99,319789.56,62436.8,conventional,2015,DallasFtWorth,50
2015-12-06,0.74,514160.41,412692.22,8533.47,conventional,2015,DallasFtWorth,49
2015-11-29,0.8,477944.48,244879.52,6211.5,conventional,2015,DallasFtWorth,48
2015-11-22,0.78,494872.79,264820.58,9913.68,conventional,2015,DallasFtWorth,47
2015-11-15,0.71,642897.96,263132.27,10305.52,conventional,2015,DallasFtWorth,46
2015-11-08,0.8,563069.05,278244.62,33026.94,conventional,2015,DallasFtWorth,45
2015-11-01,0.78,546040.25,376913.25,85323.07,conventional,2015,DallasFtWorth,44
2015-10-25,0.86,557469.46,301143.5,49959.1,conventional,2015,DallasFtWorth,43
2015-10-18,0.83,570732.49,266044.08,61892.18,conventional,2015,DallasFtWorth,42
2015-10-11,0.81,543166.98,349743.64,99900.94,conventional,2015,DallasFtWorth,41
2015-10-04,0.82,491729.14,439095.32,50993.14,conventional,2015,DallasFtWorth,40
2015-09-27,0.84,533088.33,390554.54,25647.49,conventional,2015,DallasFtWorth,39
2015-09-20,0.77,606586.38,425539.41,10973.08,conventional,2015,DallasFtWorth,38
2015-09-13,0.86,564967.74,494078.53,9094.89,conventional,2015,DallasFtWorth,37
2015-09-06,0.84,626166.71,505568.94,9815.66,conventional,2015,DallasFtWorth,36
2015-08-30,0.82,674670.89,309275.19,7468.25,conventional,2015,DallasFtWorth,35
2015-08-23,0.85,679440.88,321325.08,8261.74,conventional,2015,DallasFtWorth,34
2015-08-16,0.88,718594.72,287298.98,7090.26,conventional,2015,DallasFtWorth,33
2015-08-09,0.85,674531.14,332173.47,7793.22,conventional,2015,DallasFtWorth,32
2015-08-02,0.87,705846.27,253860.7,4688.24,conventional,2015,DallasFtWorth,31
2015-07-26,0.8,661845.98,406523.56,6417.32,conventional,2015,DallasFtWorth,30
2015-07-19,0.82,684455.16,364124.15,4970.49,conventional,2015,DallasFtWorth,29
2015-07-12,0.82,713425.63,319277.99,4382.19,conventional,2015,DallasFtWorth,28
2015-07-05,0.83,835215.79,334916.29,5388.47,conventional,2015,DallasFtWorth,27
2015-06-28,0.77,760374.24,302577.78,7191.26,conventional,2015,DallasFtWorth,26
2015-06-21,0.75,755351.26,375820.52,8600.7,conventional,2015,DallasFtWorth,25
2015-06-14,0.65,1013252.58,353165.21,7557.93,conventional,2015,DallasFtWorth,24
2015-06-07,0.73,788982.74,319283.75,13350.4,conventional,2015,DallasFtWorth,23
2015-05-31,0.68,941838.33,315653.39,7287.06,conventional,2015,DallasFtWorth,22
2015-05-24,0.81,775365.99,299938.43,6833.07,conventional,2015,DallasFtWorth,21
2015-05-17,0.73,855871.73,261026.33,6382.5,conventional,2015,DallasFtWorth,20
2015-05-10,0.75,817727.07,357330.3,7803.87,conventional,2015,DallasFtWorth,19
